0.960399988	1.94E-05
0.968399988	1.95E-05
0.976399988	1.96E-05
0.984399988	1.97E-05
0.992399988	1.97E-05
1.000199988	1.98E-05
1.000599988	1.98E-05
2.000599976	2.87E-05
3.000599964	3.53E-05
4.000599952	4.04E-05
5.000599939	4.44E-05
6.000599927	4.75E-05
7.000599915	5.00E-05
8.000599903	5.19E-05
9.000599891	5.36E-05
10.00059988	5.51E-05
11.00059987	5.63E-05
12.00059985	5.74E-05
13.00059984	5.84E-05
14.00059983	5.93E-05
15.00059982	6.01E-05
16.00059981	6.09E-05
17.00059979	6.16E-05
18.00059978	6.23E-05
19.00059977	6.29E-05
20.00059976	6.35E-05
21.00059975	6.41E-05
22.00059973	6.47E-05
23.00059972	6.53E-05
24.00059971	6.59E-05
25.0005997	6.64E-05
26.00059969	6.69E-05
27.00059967	6.74E-05
28.00059966	6.78E-05
29.00059965	6.83E-05
30.00059964	6.86E-05
31.00059962	6.90E-05
32.00059961	6.94E-05
33.0005996	6.97E-05
34.00059959	7.01E-05
35.00059958	7.05E-05
36.00059956	7.09E-05
37.00059955	7.12E-05
38.00059954	7.16E-05
39.00059953	7.19E-05
40.00059952	7.22E-05
41.0005995	7.25E-05
42.00059949	7.28E-05
43.00059948	7.31E-05
44.00059947	7.34E-05
45.00059946	7.37E-05
46.00059944	7.40E-05
47.00059943	7.44E-05
48.00059942	7.47E-05
49.00059941	7.50E-05
50.00059939	7.53E-05
51.00059938	7.55E-05
52.00059937	7.58E-05
53.00059936	7.62E-05
54.00059935	7.65E-05
55.00059933	7.68E-05
56.00059932	7.71E-05
57.00059931	7.74E-05
58.0005993	7.76E-05
59.00059929	7.79E-05
60.00059927	7.81E-05
61.00059926	7.83E-05
62.00059925	7.85E-05
63.00059924	7.88E-05
64.00059923	7.90E-05
65.00059921	7.93E-05
66.0005992	7.95E-05
67.00059919	7.98E-05
68.00059918	7.99E-05
69.00059916	8.01E-05
70.00059915	8.04E-05
71.00059914	8.06E-05
72.00059913	8.07E-05
73.00059912	8.08E-05
74.0005991	8.09E-05
75.00059909	8.10E-05
76.00059908	8.11E-05
77.00059907	8.12E-05
78.00059906	8.13E-05
79.00059904	8.14E-05
80.00059903	8.15E-05
81.00059902	8.16E-05
82.00059901	8.17E-05
83.000599	8.19E-05
84.00059898	8.20E-05
85.00059897	8.21E-05
86.00059896	8.22E-05
87.00059895	8.24E-05
88.00059893	8.26E-05
89.00059892	8.27E-05
90.00059891	8.29E-05
91.0005989	8.30E-05
92.00059889	8.31E-05
93.00059887	8.32E-05
94.00059886	8.34E-05
95.00059885	8.35E-05
96.00059884	8.37E-05
97.00059883	8.38E-05
98.00059881	8.40E-05
99.0005988	8.41E-05
100.0005988	8.43E-05
101.0005988	8.45E-05
102.0005988	8.46E-05
103.0005988	8.47E-05
104.0005987	8.48E-05
105.0005987	8.50E-05
106.0005987	8.52E-05
107.0005987	8.53E-05
108.0005987	8.55E-05
109.0005987	8.56E-05
110.0005987	8.58E-05
111.0005987	8.59E-05
112.0005986	8.61E-05
113.0005986	8.62E-05
114.0005986	8.63E-05
115.0005986	8.65E-05
116.0005986	8.66E-05
117.0005986	8.67E-05
118.0005986	8.68E-05
119.0005986	8.69E-05
120.0005985	8.70E-05
121.0005985	8.71E-05
122.0005985	8.73E-05
123.0005985	8.74E-05
124.0005985	8.75E-05
125.0005985	8.76E-05
126.0005985	8.78E-05
127.0005985	8.79E-05
128.0005985	8.81E-05
129.0005984	8.82E-05
130.0005984	8.83E-05
131.0005984	8.84E-05
132.0005984	8.84E-05
133.0005984	8.85E-05
134.0005984	8.85E-05
135.0005984	8.85E-05
136.0005984	8.85E-05
137.0005983	8.84E-05
138.0005983	8.84E-05
139.0005983	8.84E-05
140.0005983	8.83E-05
141.0005983	8.82E-05
142.0005983	8.82E-05
143.0005983	8.81E-05
144.0005983	8.80E-05
145.0005982	8.80E-05
146.0005982	8.79E-05
147.0005982	8.79E-05
148.0005982	8.78E-05
149.0005982	8.78E-05
150.0005982	8.78E-05
151.0005982	8.78E-05
152.0005982	8.79E-05
153.0005981	8.79E-05
154.0005981	8.80E-05
155.0005981	8.81E-05
156.0005981	8.81E-05
157.0005981	8.82E-05
158.0005981	8.83E-05
159.0005981	8.84E-05
160.0005981	8.85E-05
161.0005981	8.85E-05
162.000598	8.85E-05
163.000598	8.85E-05
164.000598	8.85E-05
165.000598	8.85E-05
166.000598	8.86E-05
167.000598	8.87E-05
168.000598	8.87E-05
169.000598	8.87E-05
170.0005979	8.88E-05
171.0005979	8.88E-05
172.0005979	8.88E-05
173.0005979	8.89E-05
174.0005979	8.89E-05
175.0005979	8.89E-05
176.0005979	8.89E-05
177.0005979	8.89E-05
178.0005978	8.89E-05
179.0005978	8.89E-05
180.0005978	8.89E-05
181.0005978	8.89E-05
182.0005978	8.90E-05
183.0005978	8.90E-05
184.0005978	8.90E-05
185.0005978	8.90E-05
186.0005977	8.90E-05
187.0005977	8.90E-05
188.0005977	8.90E-05
189.0005977	8.90E-05
190.0005977	8.90E-05
191.0005977	8.89E-05
192.0005977	8.89E-05
193.0005977	8.90E-05
194.0005977	8.90E-05
195.0005976	8.90E-05
196.0005976	8.90E-05
197.0005976	8.90E-05
198.0005976	8.90E-05
199.0005976	8.90E-05
200.0005976	8.90E-05
201.0005976	8.89E-05
202.0005976	8.89E-05
203.0005975	8.88E-05
204.0005975	8.88E-05
205.0005975	8.88E-05
206.0005975	8.88E-05
207.0005975	8.88E-05
208.0005975	8.88E-05
209.0005975	8.88E-05
210.0005975	8.88E-05
211.0005974	8.88E-05
212.0005974	8.88E-05
213.0005974	8.89E-05
214.0005974	8.89E-05
215.0005974	8.89E-05
216.0005974	8.88E-05
217.0005974	8.88E-05
218.0005974	8.88E-05
219.0005973	8.87E-05
220.0005973	8.86E-05
221.0005973	8.85E-05
222.0005973	8.84E-05
223.0005973	8.83E-05
224.0005973	8.82E-05
225.0005973	8.81E-05
226.0005973	8.80E-05
227.0005973	8.79E-05
228.0005972	8.79E-05
229.0005972	8.79E-05
230.0005972	8.78E-05
231.0005972	8.77E-05
232.0005972	8.76E-05
233.0005972	8.75E-05
234.0005972	8.74E-05
235.0005972	8.73E-05
236.0005971	8.72E-05
237.0005971	8.72E-05
238.0005971	8.71E-05
239.0005971	8.70E-05
240.0005971	8.70E-05
241.0005971	8.69E-05
242.0005971	8.68E-05
243.0005971	8.67E-05
244.000597	8.66E-05
245.000597	8.65E-05
246.000597	8.63E-05
247.000597	8.62E-05
248.000597	8.61E-05
249.000597	8.60E-05
250.000597	8.59E-05
251.000597	8.58E-05
252.0005969	8.58E-05
253.0005969	8.57E-05
254.0005969	8.56E-05
255.0005969	8.56E-05
256.0005969	8.56E-05
257.0005969	8.56E-05
258.0005969	8.56E-05
259.0005969	8.56E-05
260.0005969	8.57E-05
261.0005968	8.57E-05
262.0005968	8.57E-05
263.0005968	8.57E-05
264.0005968	8.57E-05
265.0005968	8.57E-05
266.0005968	8.58E-05
267.0005968	8.58E-05
268.0005968	8.58E-05
269.0005967	8.57E-05
270.0005967	8.57E-05
271.0005967	8.57E-05
272.0005967	8.56E-05
273.0005967	8.55E-05
274.0005967	8.55E-05
275.0005967	8.54E-05
276.0005967	8.54E-05
277.0005966	8.54E-05
278.0005966	8.54E-05
279.0005966	8.54E-05
280.0005966	8.55E-05
281.0005966	8.55E-05
282.0005966	8.55E-05
283.0005966	8.55E-05
284.0005966	8.55E-05
285.0005965	8.55E-05
286.0005965	8.55E-05
287.0005965	8.55E-05
288.0005965	8.55E-05
289.0005965	8.55E-05
290.0005965	8.55E-05
291.0005965	8.54E-05
292.0005965	8.53E-05
293.0005965	8.51E-05
294.0005964	8.50E-05
295.0005964	8.49E-05
296.0005964	8.48E-05
297.0005964	8.46E-05
298.0005964	8.45E-05
299.0005964	8.44E-05
300.0003964	8.43E-05
